,A,F_V_rise,F_V_down
7.75,-2.5370003121245635,1,0
7.76,0.1537658093833799,1,0
7.7700000000000005,-0.6676300890191631,1,0
7.78,2.020642686974663,1,0
7.79,1.3021858090734935,1,0
7.8,0.3607363315077237,1,0
7.8100000000000005,-0.00723807252931092,1,0
7.82,0.4939726437209191,1,0
7.83,0.5840723578410968,1,0
7.84,0.29586329469958045,1,0
7.8500000000000005,0.35520836164828296,1,0
7.86,-1.0501852195295414,1,0
7.87,-1.2506417725530532,1,0
7.88,0.3729181383283106,1,0
7.890000000000001,-0.11096238941564082,1,0
7.9,0.18872870509205952,1,0
7.91,-1.4979108957589133,1,0
7.92,0.5891847463902296,1,0
7.930000000000001,0.2594186480286987,1,0
7.94,0.4613793357276587,1,0
7.95,-0.37947302088581963,1,0
7.96,2.078351116797303,1,0
7.97,0.083877504395995,1,0
7.98,0.2660318072833304,1,0
7.99,-1.2438741977449914,1,0
8.0,-0.9840821963904283,1,0
8.01,1.6386828930890551,1,0
8.02,0.2526158151671002,1,0
8.03,-0.1897651361047367,1,0
8.040000000000001,-0.716845316168799,1,0
8.05,-1.281256271974076,1,0
8.06,1.5520641510281405,1,0
8.07,0.5643048730382735,1,0
8.08,0.3327615867785592,1,0
8.09,1.389942824737498,1,0
8.1,-0.2149710954075634,1,0
8.11,-1.2733279088117675,1,0
8.120000000000001,1.1386129928847288,1,0
8.13,0.8538340359497152,1,0
8.14,1.3284609729473655,1,0
8.15,0.770963559664611,1,0
8.16,-1.6100265527145707,1,0
8.17,0.8103498885423251,1,0
8.18,-1.3331096944123275,1,0
8.19,0.9745932656233283,1,0
8.2,1.9284877118686583,1,0
8.21,-0.6798760205486146,1,0
8.22,-0.3405294105459665,1,0
8.23,-1.7476826481408794,1,0
8.24,1.8860321031084608,1,0
8.25,-1.0275946478832454,1,0
8.26,-0.3855011657722138,1,0
8.27,0.2589408531407947,1,0
8.28,-0.16260843323784174,1,0
8.290000000000001,-1.607556434722125,1,0
8.3,-0.980708247537759,1,0
8.31,-0.03899103277546048,1,0
8.32,0.9203381223161569,1,0
8.33,-1.4147269822141368,1,0
8.34,-1.0400951966424576,1,0
8.35,0.02147735307228653,1,0
8.36,-0.25237477221121185,1,0
8.370000000000001,0.3176077363880355,1,0
8.38,-5.835419125076148e-05,1,0
8.39,0.1744446174822243,1,0
8.4,1.34065784816856,1,0
8.41,0.9623987557329133,1,0
8.42,-2.723660096918911,1,0
8.43,-0.6931605474930044,1,0
8.44,-0.5650844252006942,1,0
8.45,1.055655416452217,1,0
8.46,1.4891686310083136,1,0
8.47,1.3857080935815949,1,0
8.48,0.6535665299872084,1,0
8.49,0.8294266395184484,1,0
8.5,0.24729698682030257,1,0
8.51,-0.23220604387084096,1,0
8.52,-0.7433782798405251,1,0
8.53,1.066010483136006,1,0
8.540000000000001,0.47642945747443066,1,0
8.55,-1.0469345104278767,1,0
8.56,0.49878855516169873,1,0
8.57,0.02144828608723604,1,0
8.58,-0.07318386500003421,1,0
8.59,0.45439245119662236,1,0
8.6,-0.06246476602172671,1,0
8.61,-2.107523903373302,1,0
8.620000000000001,0.7885709546414561,1,0
8.63,-0.6678380237387156,1,0
8.64,1.428973973750054,1,0
8.65,1.4928910060742207,1,0
8.66,0.2528009321621855,1,0
8.67,-0.718192763888581,1,0
8.68,0.28776078516993375,1,0
8.69,0.08586542132823578,1,0
8.700000000000001,0.63682087846259,1,0
8.71,1.0304418255249945,1,0
8.72,-1.5229410987925864,1,0
8.73,0.13236061308696062,1,0
8.74,0.20575973747602688,1,0
8.75,1.3149551283295482,1,0
8.76,-1.708425960421257,1,0
8.77,-1.00405062273182,1,0
8.78,1.8784856361883173,1,0
8.790000000000001,-0.6436994768361128,1,0
8.8,-1.0847619926570884,1,0
8.81,1.4078191022334534,1,0
8.82,-0.22998363319305642,1,0
8.83,-0.366236696890759,1,0
8.84,-0.542285001565927,1,0
8.85,-0.39278644939421814,1,0
8.86,0.7889152358705058,1,0
8.870000000000001,-0.03456454776549528,1,0
8.88,-1.3352541273562475,1,0
8.89,1.3712511116994697,1,0
8.9,-1.3051701553496782,1,0
8.91,-0.4629928791028763,1,0
8.92,-0.7057588939032139,1,0
8.93,-0.03918466347471945,1,0
8.94,-0.040529262027515375,1,0
8.950000000000001,-1.3591900231309941,1,0
8.96,-0.7878771510186943,1,0
8.97,-1.2442143835502353,1,0
8.98,2.019344180075074,1,0
8.99,0.492910171789183,1,0
9.0,-0.4884108881387749,1,0
9.01,-1.2257575653389647,1,0
9.02,-0.17304242166850525,1,0
9.03,-1.224590411576404,1,0
9.040000000000001,0.9754587142470887,1,0
9.05,1.1022805420472526,1,0
9.06,-1.569336892247939,1,0
9.07,-0.9964946635526829,1,0
9.08,-0.014129968289372267,1,0
9.09,1.0408398998093285,1,0
9.1,-1.7512563602592868,1,0
9.11,1.6714316382982317,1,0
9.120000000000001,1.2831640377866687,1,0
9.13,1.787213925760224,1,0
9.14,0.8555919744030693,1,0
9.15,0.3030464322064787,1,0
9.16,-0.5238214512643221,1,0
9.17,0.5359837897031685,1,0
9.18,-1.0582794195703409,1,0
9.19,0.37158395667111904,1,0
9.200000000000001,-0.1708110754521292,1,0
9.21,0.3041177934277694,1,0
9.22,-0.26551086823262854,1,0
9.23,1.7435128839944183,1,0
9.24,0.7109295313060392,1,0
9.25,-0.49043788464426896,1,0
9.26,-0.49398634714478823,1,0
9.27,0.9183206182266749,1,0
9.28,-1.1156387674458461,1,0
9.290000000000001,-0.5937641666423329,1,0
9.3,-1.2033798919406973,1,0
9.31,1.5499953740207302,1,0
9.32,1.057967462113234,1,0
9.33,2.046427858970956,1,0
9.34,0.8611733812247141,1,0
9.35,-0.6448593228708767,1,0
9.36,0.8820397220697048,1,0
9.370000000000001,-0.7118711994953939,1,0
9.38,0.8144914663541112,1,0
9.39,0.778601919622164,1,0
9.4,0.7128478615199624,1,0
9.41,0.3290764369254901,1,0
9.42,1.415156059424097,1,0
9.43,-0.5799061506915123,1,0
9.44,1.7026802436757207,1,0
9.450000000000001,1.0330882219761415,1,0
9.46,0.5057091675539437,1,0
9.47,0.6420108994906027,1,0
9.48,-1.6580003723446999,1,0
9.49,0.2702808694376639,1,0
9.5,1.0334739518229235,1,0
9.51,0.5370862148676592,1,0
9.52,-0.9675168746134823,1,0
9.53,0.40837295279094366,1,0
9.540000000000001,1.1190679317265073,1,0
9.55,-0.6044923471958427,1,0
9.56,-0.1938214320004077,1,0
9.57,0.7411632267795599,1,0
9.58,0.981119043112978,1,0
9.59,-2.2868010954125557,1,0
9.6,0.7736100592217121,1,0
9.61,-0.07345144763337523,1,0
9.620000000000001,-0.4633591772321241,1,0
9.63,-0.8300688455843329,1,0
9.64,-0.22476013805668293,1,0
9.65,-0.34758130504999574,1,0
9.66,0.5949195086199177,1,0
9.67,-0.88224010729779,1,0
9.68,-0.43877376680642377,1,0
9.69,0.9366460434231814,1,0
9.700000000000001,-0.5099963168559363,1,0
9.71,-0.001211488120119387,1,0
9.72,-0.23592993391557793,1,0
9.73,-0.6827339489540054,1,0
9.74,-0.10259503147599472,1,0
9.75,-2.2239834684227935,1,0
9.76,1.1097323108039843,1,0
9.77,-0.7379898224120599,1,0
9.78,-0.6261492283815572,1,0
9.790000000000001,-0.07082598460975187,1,0
9.8,-1.6720139209049385,1,0
9.81,0.5995423956906509,1,0
9.82,0.18206242546250453,1,0
9.83,1.9134048800412145,1,0
9.84,-0.36559328344131,1,0
9.85,-1.8431848130981503,1,0
9.86,-1.422685475436286,1,0
9.870000000000001,-1.4761290381422478,1,0
9.88,-0.4489123174340245,1,0
9.89,0.7065148436708021,1,0
9.9,-0.9671512833915086,1,0
9.91,-0.2587687894595088,1,0
9.92,1.2008796360414031,1,0
9.93,0.1699711350057481,1,0
9.94,1.0444145953316528,1,0
9.950000000000001,1.2797762270975626,1,0
9.96,0.5208053622281635,1,0
9.97,0.5820253020065216,1,0
9.98,-1.3558422856163561,1,0
9.99,-0.5158762073871815,1,0
