,A,F_V_rise,F_V_down
7.75,1.7602180415534308,1,0
7.76,-0.37820540023341287,1,0
7.7700000000000005,-0.6672592327196053,1,0
7.78,0.9053905284234143,1,0
7.79,-0.9421516755861284,1,0
7.8,-0.4378349668962391,1,0
7.8100000000000005,-0.8024935932441037,1,0
7.82,-1.0695550305345014,1,0
7.83,0.09370760468922358,1,0
7.84,0.40807468913999373,1,0
7.8500000000000005,0.0726660387838727,1,0
7.86,-0.12548957502754327,1,0
7.87,-0.8427979117031504,1,0
7.88,-0.06333642841133742,1,0
7.890000000000001,0.44159524619512164,1,0
7.9,-0.6235193781478091,1,0
7.91,2.0790501323973696,1,0
7.92,-0.19990280797839519,1,0
7.930000000000001,0.4172460586658709,1,0
7.94,-0.3059746967534552,1,0
7.95,-1.3056762164594855,1,0
7.96,0.08022367163150655,1,0
7.97,-0.6589026558341883,1,0
7.98,0.4812353762548469,1,0
7.99,-1.7954437691537015,1,0
8.0,-2.619935377171938,1,0
8.01,0.40054146739003443,1,0
8.02,-0.43521993856900165,1,0
8.03,-0.2716180704050071,1,0
8.040000000000001,-0.11511156687256584,1,0
8.05,-0.4688212653604571,1,0
8.06,-0.13389053239753176,1,0
8.07,0.48894324545486895,1,0
8.08,2.118179200574099,1,0
8.09,-0.9093658816446485,1,0
8.1,-0.5886942551775994,1,0
8.11,1.9549084208392729,1,0
8.120000000000001,-1.1405868807295754,1,0
8.13,1.3376731721179838,1,0
8.14,0.9956617145241753,1,0
8.15,-0.7083147317265478,1,0
8.16,0.005501831473131125,1,0
8.17,-0.9462208933318366,1,0
8.18,-0.1936813385371243,1,0
8.19,-0.11503382004886924,1,0
8.2,1.6098175517410023,1,0
8.21,-0.3633261246663758,1,0
8.22,0.6359141509865952,1,0
8.23,0.018009078383293152,1,0
8.24,-0.030413370740629348,1,0
8.25,-1.2896104889422426,1,0
8.26,1.6117366209530306,1,0
8.27,0.32190305417053083,1,0
8.28,0.1298631393903552,1,0
8.290000000000001,0.42888218615124657,1,0
8.3,0.016956118574024227,1,0
8.31,0.7748375082417899,1,0
8.32,-0.20285364941527106,1,0
8.33,-0.8907733496332256,1,0
8.34,1.6395411008940273,1,0
8.35,0.4128959585220227,1,0
8.36,0.1420006132070955,1,0
8.370000000000001,-0.2909257537784395,1,0
8.38,-0.8208412768662043,1,0
8.39,-1.1920858696454588,1,0
8.4,-1.5991670959004898,1,0
8.41,-0.40316279755673645,1,0
8.42,-1.3393918197275663,1,0
8.43,0.42537678571361837,1,0
8.44,-0.9054788278232162,1,0
8.45,1.1260461378061088,1,0
8.46,0.6648237085843514,1,0
8.47,0.34219176593503314,1,0
8.48,-0.37983855370935277,1,0
8.49,0.9513361335841749,1,0
8.5,1.5473946254437099,1,0
8.51,-1.255005721576908,1,0
8.52,-0.6254483941895147,1,0
8.53,0.5807851158225245,1,0
8.540000000000001,0.7920072227816816,1,0
8.55,-0.1934809939531349,1,0
8.56,-0.3242013206563822,1,0
8.57,0.9721451392537764,1,0
8.58,1.3622633258860077,1,0
8.59,-0.5150731819210792,1,0
8.6,1.5393525269488708,1,0
8.61,-0.4521156371331646,1,0
8.620000000000001,-1.485695266195211,1,0
8.63,0.68091768383218,1,0
8.64,-0.05809060732031428,1,0
8.65,1.0009933860185605,1,0
8.66,-0.042902158537723244,1,0
8.67,1.0630728052066885,1,0
8.68,-0.7417752459723626,1,0
8.69,0.45979193651043676,1,0
8.700000000000001,-1.095879395983606,1,0
8.71,-0.9996010615618978,1,0
8.72,-1.022374118622436,1,0
8.73,0.8821993177766382,1,0
8.74,0.0002411596112551124,1,0
8.75,1.4677370918059809,1,0
8.76,0.6160349561052909,1,0
8.77,-0.057947603792028825,1,0
8.78,-0.9033182536396724,1,0
8.790000000000001,0.4722528381740575,1,0
8.8,-0.7409556291959163,1,0
8.81,-0.7245065988642406,1,0
8.82,0.2715002217650336,1,0
8.83,-0.7842318307853718,1,0
8.84,0.8656181832844334,1,0
8.85,0.12604001840219572,1,0
8.86,-0.5401140082489148,1,0
8.870000000000001,0.2632818962281462,1,0
8.88,0.45061218870197567,1,0
8.89,-0.16142792941790804,1,0
8.9,1.0893491289052069,1,0
8.91,-0.14065759942794462,1,0
8.92,-2.5716637112809737,1,0
8.93,0.47359649457808045,1,0
8.94,-1.5114981066178723,1,0
8.950000000000001,0.9579978908601184,1,0
8.96,-0.4580847018486009,1,0
8.97,1.35360378315252,1,0
8.98,-0.8904399259310639,1,0
8.99,-0.9744185586981199,1,0
9.0,-0.0072083166638856385,1,0
9.01,0.4816961447872125,1,0
9.02,0.5389198991416513,1,0
9.03,-1.773892206653808,1,0
9.040000000000001,0.20547953194541987,1,0
9.05,-0.47941662105439176,1,0
9.06,-1.4014584123229659,1,0
9.07,1.7156359187264092,1,0
9.08,0.1876673280727482,1,0
9.09,0.21313952577111495,1,0
9.1,-0.768035596123243,1,0
9.11,-0.16412961031032977,1,0
9.120000000000001,1.2346359896427492,1,0
9.13,-1.1115285768132317,1,0
9.14,0.5862760967469274,1,0
9.15,-0.4091717595897309,1,0
9.16,-2.5765673322718317,1,0
9.17,1.404350688474282,1,0
9.18,0.39632376406007236,1,0
9.19,-0.6850428754155987,1,0
9.200000000000001,1.351554759292639,1,0
9.21,-1.9706478050780165,1,0
9.22,0.8665314623416347,1,0
9.23,1.6004297967726087,1,0
9.24,1.1817986955950568,1,0
9.25,0.46276342291483574,1,0
9.26,0.027222454625559427,1,0
9.27,-0.15181010934003022,1,0
9.28,-0.3282087053585449,1,0
9.290000000000001,1.899077011770576,1,0
9.3,-1.6699679171876383,1,0
9.31,-0.9759656804670471,1,0
9.32,-2.743669457960953,1,0
9.33,0.8346426685253792,1,0
9.34,-0.8378221963031248,1,0
9.35,-1.1879002546439057,1,0
9.36,-0.26955748779803046,1,0
9.370000000000001,1.1894416329737718,1,0
9.38,-0.41714457327259835,1,0
9.39,0.7414828502438147,1,0
9.4,0.3391645122016403,1,0
9.41,-1.4480094655508864,1,0
9.42,0.11752660831031198,1,0
9.43,-2.2223176225074273,1,0
9.44,-1.72375936305879,1,0
9.450000000000001,-0.26244787117944046,1,0
9.46,0.48974391567970915,1,0
9.47,-0.03208535494251833,1,0
9.48,0.7951577844175792,1,0
9.49,1.4151496832410875,1,0
9.5,-0.7763461924332352,1,0
9.51,1.987140152290563,1,0
9.52,1.2465520931010325,1,0
9.53,0.5664077502900202,1,0
9.540000000000001,-0.9300045056956272,1,0
9.55,0.1899633464451011,1,0
9.56,-0.4963179413421991,1,0
9.57,-1.0247737299806132,1,0
9.58,-0.7009909878890737,1,0
9.59,0.14849635378859136,1,0
9.6,0.19503933561454134,1,0
9.61,0.930072813824294,1,0
9.620000000000001,-0.6509220415050128,1,0
9.63,0.2767186633988921,1,0
9.64,-0.22604130197610148,1,0
9.65,-0.2923534127623751,1,0
9.66,0.6034782420526492,1,0
9.67,-0.20212630600590187,1,0
9.68,-0.6626924997410141,1,0
9.69,0.3988770984545662,1,0
9.700000000000001,-1.310082839658312,1,0
9.71,0.7193351917678253,1,0
9.72,0.7028909627056512,1,0
9.73,0.3300947620784366,1,0
9.74,0.21560493927680296,1,0
9.75,0.854317573938666,1,0
9.76,1.8330364597955553,1,0
9.77,-0.3069948935397207,1,0
9.78,1.3548015484434237,1,0
9.790000000000001,0.7787605992249408,1,0
9.8,0.4896815614062805,1,0
9.81,1.8615547303877409,1,0
9.82,0.4720837075715417,1,0
9.83,0.1098976638263687,1,0
9.84,-0.21337036909300522,1,0
9.85,1.2087107158381278,1,0
9.86,-0.27867015686201174,1,0
9.870000000000001,0.3415408315259788,1,0
9.88,-0.9329128701423316,1,0
9.89,-0.7181100240273453,1,0
9.9,2.112936970354531,1,0
9.91,-0.2885234031304639,1,0
9.92,0.22259941887110526,1,0
9.93,-0.6487013687227888,1,0
9.94,0.6722432731628853,1,0
9.950000000000001,-0.8430943634321358,1,0
9.96,0.3419671607352617,1,0
9.97,0.1309718306568772,1,0
9.98,-0.15291818348990988,1,0
9.99,-1.2243963042473873,1,0
