,A,F_V_rise,F_V_down
7.74,-1.0484086254385303,1,0
7.75,-0.026107293057584673,1,0
7.76,-1.0549207133344054,1,0
7.7700000000000005,1.914641677293594,1,0
7.78,0.8222452100997216,1,0
7.79,-1.4785020844557197,1,0
7.8,0.6284570557191728,1,0
7.8100000000000005,-0.25002278518258614,1,0
7.82,1.2793469263404502,1,0
7.83,-0.8966117208140373,1,0
7.84,-0.5554895420402762,1,0
7.8500000000000005,0.9235748342228332,1,0
7.86,-0.8268016503316248,1,0
7.87,0.5072689157374727,1,0
7.88,-1.481093218112491,1,0
7.890000000000001,-0.6553901202056046,1,0
7.9,0.8629678568064469,1,0
7.91,1.1650013709467106,1,0
7.92,0.30164306516228157,1,0
7.930000000000001,0.9160925851605934,1,0
7.94,-0.5561707508876627,1,0
7.95,-1.7126180822367385,1,0
7.96,0.6503557212340624,1,0
7.97,0.8614476568535613,1,0
7.98,-0.5648431898038954,1,0
7.99,2.1305237979157066,1,0
8.0,1.3795640262613245,1,0
8.01,-0.2569745916569236,1,0
8.02,-0.41361127261372094,1,0
8.03,1.1286005401986188,1,0
8.040000000000001,-0.09379064117145573,1,0
8.05,1.6733906649136703,1,0
8.06,-0.7461324053098868,1,0
8.07,0.20669946046232596,1,0
8.08,0.7113104800476875,1,0
8.09,-0.20698604712939914,1,0
8.1,1.113256392600957,1,0
8.11,0.354400807665357,1,0
8.120000000000001,0.43143459075688245,1,0
8.13,0.13282145299187142,1,0
8.14,-0.5606113716539964,1,0
8.15,-0.3554519587817012,1,0
8.16,0.27629217822398133,1,0
8.17,0.6833470911498006,1,0
8.18,-0.04150718568794228,1,0
8.19,-2.1466647357863944,1,0
8.2,-0.17120168845574701,1,0
8.21,-0.07569696016575077,1,0
8.22,-1.9350274097080167,1,0
8.23,0.059753860105441745,1,0
8.24,-1.1062170789792736,1,0
8.25,-1.4851387893278376,1,0
8.26,2.2816570130548137,1,0
8.27,-0.3834948822701991,1,0
8.28,-1.5743178580933233,1,0
8.290000000000001,1.6988964321943834,1,0
8.3,-0.5896805811083309,1,0
8.31,-0.7268449345038202,1,0
8.32,2.1146096089935997,1,0
8.33,0.4102411256207654,1,0
8.34,-0.5567035309084624,1,0
8.35,-2.166600584772437,1,0
8.36,1.3116568077016197,1,0
8.370000000000001,-0.1161001920601388,1,0
8.38,-1.3252952195066998,1,0
8.39,0.03285854756754806,1,0
8.4,0.048072394299478294,1,0
8.41,0.9104380138865557,1,0
8.42,-1.5894299515208163,1,0
8.43,-0.7374246541899598,1,0
8.44,1.4011287582285348,1,0
8.45,-0.02410297883608373,1,0
8.46,-0.6140931162344007,1,0
8.47,-0.876965594718279,1,0
8.48,2.302230820286937,1,0
8.49,0.1937412224883505,1,0
8.5,-0.9332416842383593,1,0
8.51,-0.5226899349226571,1,0
8.52,-1.289956526394538,1,0
8.53,-0.9539757386400325,1,0
8.540000000000001,-1.0464532350551998,1,0
8.55,0.3136366273405504,1,0
8.56,-0.5205027609378889,1,0
8.57,-2.029927515535377,1,0
8.58,-0.6344284162497488,1,0
8.59,-0.43961907604395306,1,0
8.6,-2.0456598192878954,1,0
8.61,0.7250966965166791,1,0
8.620000000000001,-0.1646709501992577,1,0
8.63,1.6809878414318518,1,0
8.64,0.1373854451679431,1,0
8.65,0.270922288388507,1,0
8.66,0.3711012165803922,1,0
8.67,0.6224201766598015,1,0
8.68,-1.805560381009023,1,0
8.69,0.2245857651626416,1,0
8.700000000000001,1.6750548755072456,1,0
8.71,-1.550015544260281,1,0
8.72,0.9295122492590829,1,0
8.73,1.0282955515286372,1,0
8.74,-0.5939853313826664,1,0
8.75,0.10387027206051173,1,0
8.76,-1.7922174674219598,1,0
8.77,1.0894403633078427,1,0
8.78,1.0458550240680566,1,0
8.790000000000001,0.7048132318380216,1,0
8.8,0.5148792367165258,1,0
8.81,-0.34611447801367146,1,0
8.82,-1.2051025858579967,1,0
8.83,0.26286886988418895,1,0
8.84,1.888801003560197,1,0
8.85,-1.0366561318402747,1,0
8.86,-0.17598411274936862,1,0
8.870000000000001,-1.1983238160450467,1,0
8.88,0.044491604920271,1,0
8.89,-1.2279252658676338,1,0
8.9,-1.0949961260220062,1,0
8.91,-0.7999891403802911,1,0
8.92,0.18223318106089947,1,0
8.93,0.33422502320558684,1,0
8.94,-1.0071692400867274,1,0
8.950000000000001,0.5278421667101549,1,0
8.96,0.5487966912344344,1,0
8.97,-1.1832128466831473,1,0
8.98,1.4583122803791624,1,0
8.99,2.4937459614295867,1,0
9.0,-0.04077603008241078,1,0
9.01,-1.7753784299203972,1,0
9.02,0.5138889037662929,1,0
9.03,0.10265288013240899,1,0
9.040000000000001,-0.8433610129442218,1,0
9.05,-0.8701721559377807,1,0
9.06,1.2002663428431182,1,0
9.07,1.0128344021533089,1,0
9.08,0.2609333440432782,1,0
9.09,0.8060638831867278,1,0
9.1,-0.1278887166678336,1,0
9.11,-0.13803560393450387,1,0
9.120000000000001,1.2917883046737815,1,0
9.13,1.6166050163814172,1,0
9.14,-0.45474316849798596,1,0
9.15,0.8624896991918494,1,0
9.16,-0.1188551058717944,1,0
9.17,-0.7555868027401349,1,0
9.18,-0.2555317498369061,1,0
9.19,1.0113812364555947,1,0
9.200000000000001,-0.013845382921555611,1,0
9.21,-0.14254264304088046,1,0
9.22,-1.6527399426371783,1,0
9.23,-1.1275713749293352,1,0
9.24,-0.7689866135107659,1,0
9.25,-0.7160528734583498,1,0
9.26,-0.708689642089861,1,0
9.27,-0.4484181043079933,1,0
9.28,1.0144368665406722,1,0
9.290000000000001,1.0258015525927886,1,0
9.3,0.33153027964047765,1,0
9.31,-0.7812987470544304,1,0
9.32,-0.18465063941894352,1,0
9.33,-0.40146600245301733,1,0
9.34,0.7033006281858556,1,0
9.35,-1.3183145411263208,1,0
9.36,-0.6619858565169403,1,0
9.370000000000001,0.6630148926390068,1,0
9.38,0.4460007792509583,1,0
9.39,1.9496315520305576,1,0
9.4,0.30202635758938784,1,0
9.41,-0.46302468818564624,1,0
9.42,0.9695404278629361,1,0
9.43,1.080860522165013,1,0
9.44,0.6389481721580448,1,0
9.450000000000001,-0.03318539475654244,1,0
9.46,-0.5899489439645944,1,0
9.47,-1.1295054759918246,1,0
9.48,-1.7881398409570821,1,0
9.49,0.4728684224208352,1,0
9.5,-1.477046156698934,1,0
9.51,0.5183526782855181,1,0
9.52,0.6662937452739999,1,0
9.53,-0.3991744897752375,1,0
9.540000000000001,-1.3643489783811216,1,0
9.55,-0.0507987043455396,1,0
9.56,-0.24991525945137336,1,0
9.57,-0.1324138307528434,1,0
9.58,1.7444613313842645,1,0
9.59,-0.39871326726386663,1,0
9.6,0.4871955134047075,1,0
9.61,0.12615140473153605,1,0
9.620000000000001,-0.5658327353425596,1,0
9.63,0.545100861706926,1,0
9.64,0.4429493692435818,1,0
9.65,0.5294357511988522,1,0
9.66,0.7155984622818544,1,0
9.67,-0.4351621048133156,1,0
9.68,0.6895936965303043,1,0
9.69,-0.09829853403784107,1,0
9.700000000000001,-0.7371781840113483,1,0
9.71,-0.7057889290572158,1,0
9.72,-1.3016039493665612,1,0
9.73,-0.5424207397537589,1,0
9.74,-1.0919390101571311,1,0
9.75,1.5143764381831393,1,0
9.76,-0.13259431809310257,1,0
9.77,-0.5197104056662127,1,0
9.78,-2.0673483224153246,1,0
9.790000000000001,0.2366813662930554,1,0
9.8,-0.04568157542161668,1,0
9.81,-1.0375997359984228,1,0
9.82,-0.6165458153971354,1,0
9.83,0.049299607719471436,1,0
9.84,-0.32660453966032227,1,0
9.85,-0.5192559179133549,1,0
9.86,-1.4963843647633492,1,0
9.870000000000001,1.3559833267451245,1,0
9.88,-1.0949056611627013,1,0
9.89,-0.0016018574829377691,1,0
9.9,-1.1335554983131766,1,0
9.91,0.816270249784985,1,0
9.92,1.1090172020124718,1,0
9.93,-0.7873500318309169,1,0
9.94,-1.3792047940904886,1,0
9.950000000000001,-0.4883148829717722,1,0
9.96,-0.19083220907094628,1,0
9.97,-1.1210623443965193,1,0
9.98,0.19464937948512084,1,0
9.99,-0.3965980543434255,1,0
